START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE
2024-03-16 03:37,2024-03-16 05:38,Business,Solapur,Faridabad,68.0,Errand/Supplies
2024-06-06 12:39,2024-06-06 14:08,Business,Pune,Vadodara,51.3,Field Work
2024-09-08 04:14,2024-09-08 05:24,Personal,Dhanbad,Kochi,41.3,Temporary Site
2024-10-16 23:39,2024-10-17 01:41,Business,Bengaluru,Surat,73.1,Errand/Supplies
2024-09-30 07:33,2024-09-30 08:54,Business,Kochi,Amritsar,47.4,Meal/Entertain
2024-12-01 00:05,2024-12-01 02:04,Business,Meerut,Vasai,72.2,Meeting
2024-07-01 19:14,2024-07-01 19:45,Business,Vijayawada,Vijayawada,16.3,Errand/Supplies
2024-05-27 20:12,2024-05-27 21:52,Personal,Kochi,Noida,61.6,Delivery Task
2024-05-17 17:10,2024-05-17 18:40,Business,Kolkata,Jaipur,55.0,Meeting
2024-08-06 13:43,2024-08-06 15:36,Business,Lonavala,Ranchi,67.6,Errand/Supplies
2024-09-23 06:32,2024-09-23 08:46,Business,Ahmedabad,Solapur,79.2,Client Meeting
2024-10-27 18:24,2024-10-27 20:16,Business,Rajkot,Jabalpur,63.6,Site Inspection
2024-09-09 14:43,2024-09-09 16:04,Business,Nagpur,Srinagar,49.9,Field Work
2024-04-21 15:54,2024-04-21 18:07,Personal,Lonavala,Mysore,75.6,Office Commute
2024-10-07 15:53,2024-10-07 17:56,Business,Ahmedabad,Ludhiana,72.7,Office Commute
2024-09-01 11:10,2024-09-01 13:07,Business,Allahabad,Jaipur,68.7,Site Inspection
2024-10-14 09:46,2024-10-14 11:10,Business,Visakhapatnam,Vadodara,46.0,Meeting
2024-01-09 07:58,2024-01-09 09:40,Business,Mumbai,Delhi,54.7,Office Commute
2024-04-11 08:19,2024-04-11 09:36,Personal,Tiruchirappalli,Jaipur,40.3,Client Pickup
2024-09-10 10:14,2024-09-10 11:49,Business,Coimbatore,Vadodara,57.0,Customer Visit
2024-06-08 11:43,2024-06-08 13:37,Business,Kochi,Bhopal,72.8,Office Commute
2024-09-12 09:43,2024-09-12 11:49,Business,Solapur,Bhubaneswar,73.2,Meeting
2024-08-05 21:57,2024-08-05 23:18,Business,Surat,Ranchi,42.6,Customer Visit
2024-01-11 05:58,2024-01-11 07:54,Business,Lucknow,Vadodara,69.6,Field Work
2024-01-02 08:30,2024-01-02 10:27,Business,Kanpur,Thrissur,73.8,Customer Visit
2024-07-13 00:33,2024-07-13 07:41,Business,Noida,Kolkata,274.5,Team Outing
2024-11-23 18:43,2024-11-23 20:22,Business,Patiala,Chennai,53.8,Conference Visit
2024-01-20 07:43,2024-01-20 09:19,Personal,Kolkata,Thiruvananthapuram,59.8,Customer Visit
2024-05-29 18:57,2024-05-29 20:14,Business,Guwahati,Patiala,45.4,Customer Visit
2024-09-08 10:56,2024-09-08 12:33,Personal,Varanasi,Bengaluru,53.4,Meeting
2024-08-18 22:19,2024-08-18 23:54,Business,Howrah,Kanpur,52.7,Delivery Task
2024-08-18 05:41,2024-08-18 07:32,Business,Jaipur,Pune,67.4,Office Commute
2024-11-23 21:27,2024-11-23 23:23,Business,Chandigarh,Allahabad,72.6,Meal/Entertain
2024-10-10 05:52,2024-10-10 08:02,Business,Dewas,Jabalpur,74.2,Office Commute
2024-08-24 19:51,2024-08-24 21:47,Personal,Thane,Gwalior,71.3,Errand/Supplies
2024-12-07 11:29,2024-12-07 13:31,Personal,Indore,Allahabad,69.9,Site Inspection
2024-08-01 23:39,2024-08-02 01:20,Business,Navi Mumbai,Kota,61.7,Delivery Task
2024-07-16 21:44,2024-07-16 23:32,Business,Rajkot,Bhopal,59.9,Airport Pickup
2024-12-01 06:41,2024-12-01 08:10,Personal,Gwalior,Lonavala,49.6,Customer Visit
2024-05-24 19:09,2024-05-24 20:58,Business,Noida,Meerut,61.5,Temporary Site
2024-03-09 21:53,2024-03-09 23:54,Business,Nagpur,Mysore,70.1,Customer Visit
2024-12-12 10:35,2024-12-12 12:29,Business,Chandigarh,Srinagar,67.9,Site Inspection
2024-11-10 12:24,2024-11-10 13:52,Business,Kanpur,Navi Mumbai,45.9,Client Meeting
2024-08-15 07:05,2024-08-15 08:41,Personal,Bhopal,Mumbai,56.8,Office Commute
2024-08-31 13:07,2024-08-31 14:16,Personal,Dewas,Jabalpur,41.5,Errand/Supplies
2024-01-16 09:09,2024-01-16 10:57,Business,Faridabad,Solapur,62.3,Site Inspection
2024-10-13 15:03,2024-10-13 16:53,Business,Noida,Jodhpur,60.6,Client Pickup
2024-03-10 02:29,2024-03-10 04:37,Personal,Jabalpur,Dhanbad,73.7,Field Work
2024-07-09 16:04,2024-07-09 17:50,Business,Pune,Chennai,62.0,Conference Visit
2024-03-02 05:20,2024-03-02 06:48,Business,Kota,Lucknow,47.5,Meal/Entertain
2024-10-16 17:18,2024-10-16 18:45,Business,Mysore,Tiruchirappalli,47.9,Office Commute
2024-11-06 22:32,2024-11-07 00:39,Business,Bhopal,Kochi,78.9,Customer Visit
2024-06-27 16:21,2024-06-27 18:05,Business,Bhubaneswar,Mysore,57.6,Meal/Entertain
2024-08-08 10:57,2024-08-08 12:57,Business,Hyderabad,Vasai,71.7,Meal/Entertain
2024-11-20 20:43,2024-11-20 22:15,Business,Patna,Rajkot,57.6,Customer Visit
2024-07-11 05:15,2024-07-11 06:03,Business,Hubli,Hubli,18.9,Weekend Trip
2024-03-20 03:55,2024-03-20 05:29,Business,Srinagar,Tiruchirappalli,58.3,Meal/Entertain
2024-09-05 20:07,2024-09-05 21:34,Business,Vijayawada,Bhubaneswar,48.5,Office Commute
2024-12-25 05:33,2024-12-25 06:37,Business,Dewas,Indore,38.0,Meeting
2024-11-28 20:16,2024-11-28 21:46,Personal,Aurangabad,Pune,54.1,Site Inspection
2024-07-19 05:27,2024-07-19 07:10,Business,Vasai,Kolkata,64.8,Office Commute
2024-11-27 21:51,2024-11-27 23:42,Business,Rajkot,Surat,63.7,Customer Visit
2024-12-08 13:23,2024-12-08 15:01,Business,Kochi,Noida,56.7,Team Outing
2024-05-26 15:11,2024-05-26 15:49,Business,Delhi,Delhi,13.1,Client Meeting
2024-01-07 10:28,2024-01-07 12:03,Business,Agra,Thane,52.6,Errand/Supplies
2024-08-12 22:37,2024-08-13 00:36,Business,Mumbai,Solapur,71.0,Meal/Entertain
2024-01-27 04:45,2024-01-27 06:37,Personal,Guwahati,Thane,71.4,Office Commute
2024-08-18 07:12,2024-08-18 09:18,Business,Howrah,Chandigarh,71.2,Field Work
2024-08-15 00:16,2024-08-15 01:41,Personal,Ghaziabad,Nashik,51.1,Conference Visit
2024-07-22 17:21,2024-07-22 18:34,Personal,Bhopal,Vijayawada,44.3,Errand/Supplies
2024-08-25 09:41,2024-08-25 11:25,Personal,Lucknow,Madurai,64.6,Delivery Task
2024-08-15 16:00,2024-08-15 18:03,Personal,Dewas,Chandigarh,74.5,Client Meeting
2024-07-24 07:33,2024-07-24 09:06,Business,Jabalpur,Kochi,52.8,Conference Visit
2024-02-04 14:57,2024-02-04 16:16,Business,Surat,Lucknow,43.1,Customer Visit
2024-09-06 17:26,2024-09-06 18:56,Business,Raipur,Lonavala,55.8,Field Work
2024-12-07 06:54,2024-12-07 08:54,Business,Vadodara,Thrissur,73.7,Airport Drop
2024-12-18 20:41,2024-12-18 22:52,Business,Jaipur,Coimbatore,77.6,Field Work
2024-03-10 01:51,2024-03-10 02:59,Business,Gwalior,Kalyan,40.1,Conference Visit
2024-05-31 05:20,2024-05-31 06:45,Personal,Thrissur,Dhanbad,50.0,Office Commute
2024-07-09 08:54,2024-07-09 10:18,Business,Chandigarh,Patiala,51.4,Conference Visit
2024-04-17 06:19,2024-04-17 07:53,Personal,Solapur,Kochi,51.8,Conference Visit
2024-08-30 10:10,2024-08-30 12:22,Business,Jaipur,Vijayawada,78.1,Weekend Trip
2024-10-06 21:48,2024-10-06 23:35,Business,Thrissur,Visakhapatnam,67.4,Client Pickup
2024-08-09 15:07,2024-08-09 16:29,Personal,Kalyan,Amritsar,50.0,Meal/Entertain
2024-02-12 01:56,2024-02-12 03:59,Business,Amritsar,Kochi,71.0,Client Pickup
2024-10-23 03:26,2024-10-23 04:48,Personal,Delhi,Hyderabad,50.4,Meal/Entertain
2024-05-11 05:57,2024-05-11 07:20,Business,Ranchi,Coimbatore,44.3,Client Meeting
2024-05-11 01:07,2024-05-11 03:19,Business,Aurangabad,Jaipur,76.2,Meeting
2024-12-18 09:06,2024-12-18 10:52,Personal,Ghaziabad,Patiala,61.2,Errand/Supplies
2024-06-17 20:10,2024-06-17 22:07,Personal,Guwahati,Bhopal,67.0,Meal/Entertain
2024-05-12 06:06,2024-05-12 07:21,Business,Jabalpur,Rajkot,45.6,Conference Visit
2024-05-04 01:54,2024-05-04 03:47,Business,Hyderabad,Vasai,70.4,Client Pickup
2024-10-09 08:23,2024-10-09 10:23,Business,Kochi,Noida,66.7,Client Meeting
2024-03-10 00:05,2024-03-10 02:01,Business,Meerut,Chennai,68.2,Office Commute
2024-12-01 01:45,2024-12-01 03:41,Business,Mysore,Coimbatore,72.6,Client Pickup
2024-08-09 12:46,2024-08-09 14:15,Business,Noida,Patna,51.3,Customer Visit
2024-10-18 16:34,2024-10-18 17:58,Business,Lucknow,Bhopal,51.4,Meeting
2024-09-30 02:58,2024-09-30 04:36,Business,Dewas,Thiruvananthapuram,54.5,Delivery Task
2024-04-20 11:49,2024-04-20 13:33,Business,Vasai,Mumbai,63.2,Team Outing
2024-11-17 21:25,2024-11-17 23:29,Business,Kalyan,Hubli,76.2,Meeting
2024-08-28 12:06,2024-08-28 13:29,Business,Thiruvananthapuram,Raipur,46.1,Meeting
2024-07-18 10:04,2024-07-18 12:19,Business,Pune,Howrah,79.2,Airport Pickup
2024-09-25 08:52,2024-09-25 10:33,Business,Jodhpur,Jabalpur,61.8,Delivery Task
2024-04-06 00:56,2024-04-06 02:49,Business,Kolkata,Coimbatore,64.0,Office Commute
2024-02-09 12:40,2024-02-09 14:55,Personal,Kolkata,Varanasi,78.0,Meal/Entertain
2024-12-18 23:10,2024-12-19 00:59,Business,Howrah,Guwahati,63.1,Office Commute
2024-09-11 05:36,2024-09-11 06:47,Business,Delhi,Surat,44.5,Customer Visit
2024-05-02 04:42,2024-05-02 05:54,Personal,Vasai,Bengaluru,42.5,Meeting
2024-07-26 05:42,2024-07-26 07:41,Business,Dewas,Bengaluru,73.2,Delivery Task
2024-12-28 18:18,2024-12-28 19:55,Business,Varanasi,Faridabad,61.7,Site Inspection
2024-10-12 08:36,2024-10-12 10:32,Business,Rajkot,Bhubaneswar,69.1,Meeting
2024-02-01 17:14,2024-02-01 18:54,Business,Jodhpur,Coimbatore,59.1,Field Work
2024-10-21 05:05,2024-10-21 07:08,Business,Srinagar,Chennai,73.4,Client Meeting
2024-01-16 06:48,2024-01-16 08:33,Business,Chennai,Faridabad,57.6,Client Pickup
2024-09-10 03:20,2024-09-10 05:23,Business,Kota,Jaipur,69.3,Field Work
2024-06-02 10:57,2024-06-02 12:42,Business,Navi Mumbai,Raipur,57.1,Delivery Task
2024-12-13 20:26,2024-12-13 22:28,Business,Howrah,Amritsar,68.0,Airport Drop
2024-09-09 13:07,2024-09-09 14:24,Business,Lonavala,Vadodara,41.6,Field Work
2024-01-08 22:44,2024-01-09 00:37,Business,Coimbatore,Surat,67.5,Errand/Supplies
2024-05-23 20:06,2024-05-23 22:05,Business,Thrissur,Dewas,75.3,Errand/Supplies
2024-08-20 08:59,2024-08-20 11:07,Business,Ahmedabad,Pune,72.2,Team Outing
2024-02-23 10:14,2024-02-23 11:57,Business,Vijayawada,Chandigarh,58.5,Team Outing
2024-01-26 03:20,2024-01-26 04:55,Personal,Guwahati,Coimbatore,51.6,Errand/Supplies
2024-09-17 13:21,2024-09-17 15:03,Business,Ranchi,Thane,61.3,Meeting
2024-10-19 05:23,2024-10-19 07:25,Personal,Mysore,Coimbatore,73.8,Temporary Site
2024-08-03 18:06,2024-08-03 19:25,Business,Mysore,Meerut,47.4,Customer Visit
2024-08-11 21:54,2024-08-12 00:00,Business,Thane,Meerut,77.1,Errand/Supplies
2024-08-31 07:56,2024-08-31 10:04,Business,Vijayawada,Jaipur,78.8,Client Meeting
2024-07-19 09:12,2024-07-19 10:56,Personal,Srinagar,Thrissur,66.0,Customer Visit
2024-04-16 11:42,2024-04-16 13:47,Business,Kota,Varanasi,76.7,Team Outing
2024-06-26 07:53,2024-06-26 09:59,Business,Noida,Varanasi,76.2,Weekend Trip
2024-04-01 08:49,2024-04-01 10:18,Business,Bangalore,Ludhiana,54.7,Site Inspection
2024-08-18 08:45,2024-08-18 10:35,Business,Thiruvananthapuram,Bangalore,67.3,Airport Drop
2024-05-01 08:21,2024-05-01 09:59,Personal,Patna,Bangalore,52.7,Meeting
2024-11-27 22:08,2024-11-28 00:01,Business,Rajkot,Amritsar,72.6,Airport Drop
2024-08-02 05:05,2024-08-02 07:02,Personal,Lonavala,Kota,68.9,Errand/Supplies
2024-11-03 17:24,2024-11-03 19:17,Personal,Mumbai,Gwalior,64.4,Temporary Site
2024-06-10 14:47,2024-06-10 16:27,Business,Delhi,Surat,55.1,Conference Visit
2024-01-05 11:02,2024-01-05 12:49,Business,Bhubaneswar,Srinagar,61.9,Office Commute
2024-11-15 16:50,2024-11-15 18:39,Business,Vijayawada,Mysore,64.4,Customer Visit
2024-03-07 12:46,2024-03-07 14:12,Business,Meerut,Guwahati,51.1,Airport Drop
2024-03-17 04:11,2024-03-17 05:42,Business,Vasai,Jabalpur,53.5,Office Commute
2024-05-16 07:43,2024-05-16 09:33,Business,Raipur,Allahabad,64.5,Office Commute
2024-12-23 13:43,2024-12-23 15:12,Personal,Bengaluru,Mysore,54.2,Team Outing
2024-02-11 15:41,2024-02-11 17:11,Business,Ahmedabad,Nagpur,52.3,Meeting
2024-10-20 17:19,2024-10-20 18:48,Personal,Vadodara,Thane,49.2,Airport Drop
2024-07-09 18:39,2024-07-09 20:06,Business,Rajkot,Nagpur,50.1,Conference Visit
2024-04-02 03:24,2024-04-02 04:45,Business,Lonavala,Varanasi,45.7,Office Commute
2024-07-14 02:02,2024-07-14 03:50,Personal,Bhubaneswar,Kalyan,59.5,Site Inspection
2024-11-16 19:25,2024-11-16 20:46,Business,Vadodara,Allahabad,47.9,Meal/Entertain
2024-07-19 09:02,2024-07-19 10:15,Business,Dewas,Navi Mumbai,44.5,Conference Visit
2024-11-12 21:44,2024-11-12 23:48,Business,Kochi,Aurangabad,74.9,Meeting
2024-09-21 20:36,2024-09-21 22:17,Personal,Indore,Vadodara,57.7,Meal/Entertain
2024-12-16 18:02,2024-12-16 19:19,Business,Varanasi,Bhubaneswar,44.8,Errand/Supplies
2024-04-04 19:48,2024-04-04 21:42,Business,Kochi,Ranchi,63.3,Office Commute
2024-08-23 11:21,2024-08-23 12:37,Personal,Vasai,Thiruvananthapuram,43.5,Team Outing
2024-07-14 16:23,2024-07-14 18:39,Business,Faridabad,Bengaluru,79.9,Office Commute
2024-08-13 19:38,2024-08-13 21:37,Business,Chennai,Faridabad,71.3,Errand/Supplies
2024-11-07 03:24,2024-11-07 04:34,Business,Patna,Thrissur,43.8,Field Work
2024-05-24 13:22,2024-05-24 15:01,Business,Faridabad,Raipur,61.9,Meal/Entertain
2024-07-13 11:47,2024-07-13 13:03,Business,Patna,Allahabad,45.2,Office Commute
2024-02-03 21:10,2024-02-03 22:30,Business,Howrah,Aurangabad,40.9,Meal/Entertain
2024-01-25 08:13,2024-01-25 10:29,Business,Allahabad,Bhubaneswar,78.9,Delivery Task
2024-11-03 19:00,2024-11-03 20:37,Business,Navi Mumbai,Meerut,57.8,Office Commute
2024-08-10 21:31,2024-08-10 23:25,Business,Coimbatore,Solapur,62.7,Weekend Trip
2024-02-19 20:23,2024-02-19 21:40,Business,Vadodara,Vijayawada,48.4,Meal/Entertain
2024-04-09 08:20,2024-04-09 10:10,Business,Guwahati,Delhi,66.6,Conference Visit
2024-01-17 20:24,2024-01-17 21:49,Business,Rajkot,Dewas,45.2,Office Commute
2024-04-24 06:24,2024-04-24 08:29,Business,Jabalpur,Aurangabad,72.2,Meeting
2024-05-22 06:58,2024-05-22 08:27,Business,Agra,Aurangabad,49.4,Customer Visit
2024-10-06 21:53,2024-10-06 23:20,Personal,Ranchi,Kolkata,45.3,Client Pickup
2024-03-31 02:35,2024-03-31 03:58,Business,Solapur,Chandigarh,45.1,Office Commute
2024-02-20 16:07,2024-02-20 17:55,Business,Kanpur,Solapur,67.7,Meeting
2024-07-22 00:14,2024-07-22 01:38,Personal,Lonavala,Jaipur,43.1,Airport Pickup
2024-07-09 17:26,2024-07-09 19:33,Business,Raipur,Meerut,72.9,Meal/Entertain
2024-01-25 16:29,2024-01-25 18:02,Business,Kota,Ranchi,54.8,Site Inspection
2024-11-02 17:47,2024-11-02 19:02,Business,Lucknow,Kota,43.1,Client Meeting
2024-03-27 16:26,2024-03-27 18:43,Business,Nagpur,Madurai,78.8,Office Commute
2024-07-15 18:35,2024-07-15 19:57,Business,Noida,Navi Mumbai,41.7,Delivery Task
2024-04-08 05:19,2024-04-08 06:41,Business,Dhanbad,Allahabad,44.7,Office Commute
2024-11-09 23:39,2024-11-10 01:41,Business,Hyderabad,Ranchi,77.2,Client Pickup
2024-03-27 17:44,2024-03-27 19:46,Business,Noida,Ranchi,73.1,Client Pickup
2024-07-12 15:34,2024-07-12 17:32,Business,Bhopal,Madurai,67.4,Site Inspection
2024-08-31 06:16,2024-08-31 07:26,Business,Srinagar,Howrah,41.6,Delivery Task
2024-05-08 17:21,2024-05-08 18:51,Business,Indore,Varanasi,52.8,Errand/Supplies
2024-09-04 14:29,2024-09-04 16:43,Business,Vijayawada,Mumbai,79.4,Client Pickup
2024-05-20 11:15,2024-05-20 12:36,Business,Faridabad,Patiala,45.6,Airport Pickup
2024-08-14 14:53,2024-08-14 16:49,Business,Thiruvananthapuram,Howrah,70.7,Temporary Site
2024-01-13 01:50,2024-01-13 03:26,Business,Kochi,Bangalore,52.6,Meeting
2024-06-26 03:02,2024-06-26 04:32,Business,Dhanbad,Ludhiana,56.8,Errand/Supplies
2024-01-30 00:17,2024-01-30 02:30,Business,Bhubaneswar,Amritsar,78.5,Delivery Task
2024-01-22 10:13,2024-01-22 11:45,Business,Delhi,Kolkata,51.2,Team Outing
2024-10-20 12:12,2024-10-20 14:07,Business,Indore,Patna,68.8,Customer Visit
2024-11-25 21:09,2024-11-25 23:11,Personal,Patna,Hubli,77.5,Team Outing
2024-08-18 11:38,2024-08-18 13:26,Business,Kochi,Solapur,60.6,Meeting
2024-07-23 03:15,2024-07-23 03:47,Business,Kolkata,Kolkata,15.1,Customer Visit
2024-11-06 07:45,2024-11-06 09:01,Personal,Noida,Raipur,45.4,Client Pickup
2024-01-04 13:16,2024-01-04 15:09,Business,Solapur,Visakhapatnam,67.2,Weekend Trip
2024-10-22 01:59,2024-10-22 03:24,Business,Ahmedabad,Srinagar,52.4,Customer Visit
2024-09-24 05:23,2024-09-24 07:06,Personal,Bhopal,Surat,56.1,Team Outing
2024-12-12 14:44,2024-12-12 16:38,Personal,Jabalpur,Patiala,67.7,Office Commute
2024-07-06 18:19,2024-07-06 19:51,Business,Bengaluru,Varanasi,57.1,Meal/Entertain
2024-06-17 07:36,2024-06-17 09:01,Business,Ludhiana,Kalyan,50.9,Airport Pickup
2024-07-12 05:38,2024-07-12 07:40,Business,Srinagar,Gwalior,77.9,Client Meeting
2024-02-01 21:49,2024-02-01 23:21,Business,Pune,Ghaziabad,56.6,Meeting
2024-06-30 01:18,2024-06-30 02:53,Business,Thane,Ahmedabad,60.1,Meal/Entertain
2024-01-19 06:07,2024-01-19 07:48,Business,Dhanbad,Faridabad,58.5,Meeting
2024-06-29 00:53,2024-06-29 02:50,Personal,Patiala,Gwalior,70.2,Customer Visit
2024-10-27 01:52,2024-10-27 03:51,Business,Bhubaneswar,Howrah,66.4,Meal/Entertain
2024-09-20 19:41,2024-09-20 21:35,Personal,Patiala,Vasai,72.5,Delivery Task
2024-11-05 22:46,2024-11-06 00:01,Business,Solapur,Dewas,42.3,Office Commute
2024-08-18 23:56,2024-08-19 01:31,Business,Lucknow,Bengaluru,57.7,Meeting
2024-06-30 09:50,2024-06-30 11:04,Business,Ghaziabad,Jodhpur,46.4,Errand/Supplies
2024-12-29 01:51,2024-12-29 03:08,Personal,Gwalior,Tiruchirappalli,44.2,Client Meeting
2024-04-22 00:11,2024-04-22 02:09,Business,Amritsar,Bangalore,70.7,Meal/Entertain
2024-05-18 18:01,2024-05-18 19:33,Business,Bhubaneswar,Faridabad,50.6,Meal/Entertain
2024-03-05 11:42,2024-03-05 13:48,Business,Thiruvananthapuram,Jabalpur,71.5,Errand/Supplies
2024-01-23 02:03,2024-01-23 03:57,Business,Jabalpur,Nagpur,72.7,Client Meeting
2024-04-15 04:08,2024-04-15 06:04,Business,Faridabad,Guwahati,70.4,Meeting
2024-11-09 01:04,2024-11-09 03:17,Business,Rajkot,Thrissur,75.5,Conference Visit
2024-10-30 17:10,2024-10-30 19:12,Business,Gwalior,Ahmedabad,71.8,Errand/Supplies
2024-09-09 04:52,2024-09-09 06:06,Personal,Dewas,Jaipur,43.7,Field Work
2024-02-12 10:00,2024-02-12 11:27,Personal,Dewas,Bhopal,53.5,Client Meeting
2024-09-05 13:57,2024-09-05 16:00,Business,Bhopal,Mysore,76.0,Errand/Supplies
2024-03-20 04:30,2024-03-20 06:15,Business,Ahmedabad,Jaipur,66.0,Customer Visit
2024-01-30 06:39,2024-01-30 08:00,Personal,Surat,Allahabad,45.1,Client Meeting
2024-12-26 04:30,2024-12-26 06:14,Business,Ghaziabad,Chennai,57.0,Meal/Entertain
2024-03-18 17:41,2024-03-18 19:15,Personal,Noida,Faridabad,54.6,Client Meeting
2024-02-18 00:54,2024-02-18 02:37,Business,Patiala,Bhubaneswar,57.0,Team Outing
2024-08-09 16:56,2024-08-09 18:55,Business,Bengaluru,Patna,70.6,Meeting
2024-02-03 02:47,2024-02-03 04:47,Business,Guwahati,Ranchi,71.7,Site Inspection
2024-10-23 09:26,2024-10-23 10:53,Business,Tiruchirappalli,Thiruvananthapuram,48.4,Customer Visit
2024-09-06 00:00,2024-09-06 01:23,Personal,Madurai,Chandigarh,45.1,Site Inspection
2024-08-13 10:55,2024-08-13 13:00,Business,Amritsar,Madurai,74.1,Errand/Supplies
2024-05-14 21:25,2024-05-14 22:48,Business,Allahabad,Coimbatore,45.3,Errand/Supplies
2024-09-26 09:25,2024-09-26 11:06,Business,Mysore,Dhanbad,60.4,Errand/Supplies
2024-09-07 10:20,2024-09-07 11:49,Business,Patiala,Ranchi,53.3,Client Pickup
2024-12-04 23:37,2024-12-05 01:15,Business,Lucknow,Ludhiana,52.6,Client Meeting
2024-12-08 17:40,2024-12-08 19:34,Business,Raipur,Patiala,63.4,Office Commute
2024-11-15 09:44,2024-11-15 11:45,Business,Thane,Dewas,71.5,Office Commute
2024-09-29 07:57,2024-09-29 09:33,Business,Vijayawada,Bhubaneswar,51.2,Airport Pickup
2024-12-19 07:27,2024-12-19 07:56,Business,Lonavala,Lonavala,10.7,Office Commute
2024-01-14 04:11,2024-01-14 06:00,Business,Mumbai,Jaipur,63.5,Client Pickup
2024-01-04 09:10,2024-01-04 10:30,Business,Kanpur,Gwalior,42.0,Meal/Entertain
2024-05-31 12:41,2024-05-31 14:50,Business,Mumbai,Madurai,77.0,Client Meeting
2024-06-26 15:58,2024-06-26 17:58,Business,Madurai,Kanpur,69.7,Client Meeting
2024-08-18 13:37,2024-08-18 15:18,Personal,Thane,Jabalpur,59.9,Field Work
2024-12-16 18:32,2024-12-16 20:19,Business,Surat,Varanasi,62.5,Client Pickup
2024-02-24 06:13,2024-02-24 07:55,Business,Noida,Thane,63.3,Delivery Task
2024-03-02 00:50,2024-03-02 02:07,Personal,Ahmedabad,Varanasi,41.0,Meeting
2024-08-22 04:51,2024-08-22 06:52,Business,Ghaziabad,Thane,69.2,Errand/Supplies
2024-11-19 20:09,2024-11-19 21:24,Business,Allahabad,Bangalore,42.4,Errand/Supplies
2024-01-13 01:42,2024-01-13 03:16,Business,Chandigarh,Thrissur,50.1,Meeting
2024-09-16 14:12,2024-09-16 15:28,Business,Mumbai,Chandigarh,45.4,Delivery Task
2024-06-02 02:36,2024-06-02 03:49,Business,Raipur,Kota,45.0,Errand/Supplies
2024-03-30 18:22,2024-03-30 20:15,Business,Dewas,Bhubaneswar,66.0,Conference Visit
2024-07-25 06:48,2024-07-25 08:31,Personal,Faridabad,Patna,60.3,Team Outing
2024-03-01 07:26,2024-03-01 09:12,Personal,Guwahati,Chandigarh,62.9,Client Pickup
2024-12-19 12:51,2024-12-19 14:34,Personal,Kanpur,Bangalore,60.0,Client Meeting
2024-11-06 01:59,2024-11-06 03:33,Personal,Mumbai,Kalyan,53.4,Meeting
2024-08-30 00:27,2024-08-30 02:04,Personal,Nagpur,Pune,54.2,Office Commute
2024-03-08 07:16,2024-03-08 09:27,Business,Thrissur,Kolkata,75.0,Meal/Entertain
2024-12-05 11:02,2024-12-05 12:45,Business,Rajkot,Delhi,59.7,Errand/Supplies
2024-06-19 15:57,2024-06-19 17:53,Business,Patna,Rajkot,72.0,Meal/Entertain
2024-09-22 03:55,2024-09-22 05:16,Personal,Ludhiana,Dhanbad,45.8,Meeting
2024-03-22 00:55,2024-03-22 02:48,Business,Vasai,Ahmedabad,64.0,Meal/Entertain
2024-02-09 18:05,2024-02-09 19:52,Business,Vadodara,Patiala,59.0,Errand/Supplies
2024-10-24 15:47,2024-10-24 17:42,Business,Kalyan,Vijayawada,68.4,Office Commute
2024-09-14 18:52,2024-09-14 20:31,Business,Allahabad,Guwahati,55.6,Meal/Entertain
2024-07-14 23:35,2024-07-15 01:04,Business,Bengaluru,Bangalore,55.1,Errand/Supplies
2024-10-01 16:58,2024-10-01 19:03,Personal,Bhopal,Ahmedabad,77.5,Temporary Site
2024-10-27 23:00,2024-10-28 00:16,Business,Madurai,Raipur,41.5,Errand/Supplies
2024-11-04 00:36,2024-11-04 02:06,Business,Patna,Navi Mumbai,54.3,Meeting
2024-07-06 00:05,2024-07-06 01:43,Business,Kochi,Srinagar,56.8,Office Commute
2024-04-12 21:55,2024-04-12 23:25,Business,Coimbatore,Dewas,52.7,Meal/Entertain
2024-12-07 20:28,2024-12-07 22:25,Business,Vijayawada,Solapur,65.6,Airport Pickup
2024-07-20 23:01,2024-07-21 00:54,Business,Delhi,Rajkot,68.6,Site Inspection
2024-01-31 23:53,2024-02-01 01:43,Personal,Nagpur,Kalyan,63.1,Client Meeting
2024-01-27 07:07,2024-01-27 09:05,Business,Bhopal,Allahabad,70.3,Conference Visit
2024-09-27 15:39,2024-09-27 17:11,Business,Delhi,Vasai,50.1,Office Commute
2024-11-02 20:01,2024-11-02 21:38,Business,Varanasi,Mumbai,55.3,Meal/Entertain
2024-05-18 10:34,2024-05-18 12:15,Business,Dewas,Vadodara,54.4,Meal/Entertain
2024-01-02 16:05,2024-01-02 17:37,Business,Faridabad,Bhopal,54.2,Office Commute
2024-11-10 12:48,2024-11-10 14:05,Business,Aurangabad,Meerut,41.2,Meal/Entertain
2024-06-30 09:25,2024-06-30 11:34,Business,Amritsar,Kota,73.7,Client Pickup
2024-02-20 13:21,2024-02-20 14:47,Personal,Tiruchirappalli,Thrissur,44.2,Meeting
2024-10-15 04:39,2024-10-15 06:49,Business,Delhi,Varanasi,77.7,Team Outing
2024-09-17 03:22,2024-09-17 05:19,Business,Ludhiana,Hyderabad,67.6,Team Outing
2024-07-23 01:52,2024-07-23 03:42,Business,Nagpur,Navi Mumbai,67.9,Office Commute
